schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.industry,content.data.description,collectedAt
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/carolineec,Carolineec,85,AI Infrastructure & Developer Tooling,Carolineec is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.081791+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Nick088,Nick088,120,Speech & Audio Intelligence,Nick088 is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.081801+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Hedro,Hedro,250,AI Safety & Governance,Hedro is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.081810+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/loveseries,Loveseries,450,Enterprise Search & Knowledge Graphs,Loveseries is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.081818+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Manjushri,Manjushri,1200,Bio-Medical & Scientific AI,Manjushri is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.081828+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/librarian-bots,Librarian Bots,15,Generative AI & LLM Systems,Librarian Bots is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.081836+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ai4bharat,Ai4Bharat,35,Autonomous Agents & Robotics,Ai4Bharat is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.081846+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/overhead520,Overhead520,50,Computer Vision & Multi-Modal AI,Overhead520 is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.081856+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hwchase17,Hwchase17,85,AI Infrastructure & Developer Tooling,Hwchase17 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.081885+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/bishmoy,Bishmoy,120,Speech & Audio Intelligence,Bishmoy is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.081911+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/aiqcamp,Aiqcamp,250,AI Safety & Governance,Aiqcamp is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.081920+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/eduardzamfir,Eduardzamfir,450,Enterprise Search & Knowledge Graphs,Eduardzamfir is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.081930+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/alexander00001,Alexander00001,1200,Bio-Medical & Scientific AI,Alexander00001 is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.081939+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/shootstuff,Shootstuff,15,Generative AI & LLM Systems,Shootstuff is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.081949+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/wyysf,Wyysf,35,Autonomous Agents & Robotics,Wyysf is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.081957+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/primecai,Primecai,50,Computer Vision & Multi-Modal AI,Primecai is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.081968+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Roboflow,Roboflow,85,AI Infrastructure & Developer Tooling,Roboflow is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.081977+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ai-forever,Forever,120,Speech & Audio Intelligence,Ai Forever is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.081987+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mfidabel,Mfidabel,250,AI Safety & Governance,Mfidabel is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.081996+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/DAMO-NLP-SG,Damo Nlp Sg,450,Enterprise Search & Knowledge Graphs,Damo Nlp Sg is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082006+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/latent-consistency,Latent Consistency,1200,Bio-Medical & Scientific AI,Latent Consistency is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082015+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/pragnakalp,Pragnakalp,15,Generative AI & LLM Systems,Pragnakalp is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082025+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ikechan8370,Ikechan8370,35,Autonomous Agents & Robotics,Ikechan8370 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082044+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Jofthomas,Jofthomas,50,Computer Vision & Multi-Modal AI,Jofthomas is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082053+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/manavisrani07,Manavisrani07,85,AI Infrastructure & Developer Tooling,Manavisrani07 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082063+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/philipp-zettl,Philipp Zettl,120,Speech & Audio Intelligence,Philipp Zettl is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082072+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Realcat,Realcat,250,AI Safety & Governance,Realcat is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082081+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/JackismyShephard,Jackismyshephard,450,Enterprise Search & Knowledge Graphs,Jackismyshephard is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082090+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nateraw,Nateraw,1200,Bio-Medical & Scientific AI,Nateraw is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082098+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/OALL,Oall,15,Generative AI & LLM Systems,Oall is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082108+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/xi0v,Xi0V,35,Autonomous Agents & Robotics,Xi0V is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082129+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/xingyang1,Xingyang1,50,Computer Vision & Multi-Modal AI,Xingyang1 is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082146+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Soul-AILab,Soul Ailab,85,AI Infrastructure & Developer Tooling,Soul Ailab is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082155+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/MCP-1st-Birthday,Mcp 1St Birthday,120,Speech & Audio Intelligence,Mcp 1St Birthday is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082166+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/exbert-project,Exbert Project,250,AI Safety & Governance,Exbert Project is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082174+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/TempoFunk,Tempofunk,450,Enterprise Search & Knowledge Graphs,Tempofunk is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082183+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/IAHispano,Iahispano,1200,Bio-Medical & Scientific AI,Iahispano is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082192+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/moondream,Moondream,15,Generative AI & LLM Systems,Moondream is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082202+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Roblox,Roblox,35,Autonomous Agents & Robotics,Roblox is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082210+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/yasserrmd,Yasserrmd,50,Computer Vision & Multi-Modal AI,Yasserrmd is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082223+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/phenomenon1981,Phenomenon1981,85,AI Infrastructure & Developer Tooling,Phenomenon1981 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082233+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/bhaskartripathi,Bhaskartripathi,120,Speech & Audio Intelligence,Bhaskartripathi is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082242+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/chansung,Chansung,250,AI Safety & Governance,Chansung is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082251+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tomaarsen,Tomaarsen,450,Enterprise Search & Knowledge Graphs,Tomaarsen is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082260+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Tonic,Tonic,1200,Bio-Medical & Scientific AI,Tonic is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082268+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/HyperCluster,Hypercluster,15,Generative AI & LLM Systems,Hypercluster is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082277+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ravediamond,Ravediamond,35,Autonomous Agents & Robotics,Ravediamond is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082287+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AgentFlow,Agentflow,50,Computer Vision & Multi-Modal AI,Agentflow is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082298+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/HuggingFaceBio,Huggingfacebio,85,AI Infrastructure & Developer Tooling,Huggingfacebio is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082305+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hshr,Hshr,120,Speech & Audio Intelligence,Hshr is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082316+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hf-vision,Hf Vision,250,AI Safety & Governance,Hf Vision is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082324+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ai-guru,Guru,450,Enterprise Search & Knowledge Graphs,Ai Guru is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082333+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Zeyue7,Zeyue7,1200,Bio-Medical & Scientific AI,Zeyue7 is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082341+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/autoevaluate,Autoevaluate,15,Generative AI & LLM Systems,Autoevaluate is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082349+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/gligen,Gligen,35,Autonomous Agents & Robotics,Gligen is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082359+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/KakologArchives,Kakologarchives,50,Computer Vision & Multi-Modal AI,Kakologarchives is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082371+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/k9cli,K9Cli,85,AI Infrastructure & Developer Tooling,K9Cli is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082380+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/xlangai,Xlangai,120,Speech & Audio Intelligence,Xlangai is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082389+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ayuo,Ayuo,250,AI Safety & Governance,Ayuo is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082400+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/IPEC-COMMUNITY,Ipec Community,450,Enterprise Search & Knowledge Graphs,Ipec Community is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082408+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ryanmarten,Ryanmarten,1200,Bio-Medical & Scientific AI,Ryanmarten is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082416+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hf-doc-build,Hf Doc Build,15,Generative AI & LLM Systems,Hf Doc Build is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082425+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/banned-historical-archives,Banned Historical Archives,35,Autonomous Agents & Robotics,Banned Historical Archives is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082435+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/m-a-p,M A P,50,Computer Vision & Multi-Modal AI,M A P is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082446+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/genrobot2025,Genrobot2025,85,AI Infrastructure & Developer Tooling,Genrobot2025 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082454+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Benjy,Benjy,120,Speech & Audio Intelligence,Benjy is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082463+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/happyhackingspace,Happyhackingspace,250,AI Safety & Governance,Happyhackingspace is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082473+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/picbreeder-vlm,Picbreeder Vlm,450,Enterprise Search & Knowledge Graphs,Picbreeder Vlm is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082483+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/drssth,Drssth,1200,Bio-Medical & Scientific AI,Drssth is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082491+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/chuhaojie,Chuhaojie,15,Generative AI & LLM Systems,Chuhaojie is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082500+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mvp-lab,Mvp Lab,35,Autonomous Agents & Robotics,Mvp Lab is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082509+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Chelsea707,Chelsea707,50,Computer Vision & Multi-Modal AI,Chelsea707 is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082518+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/uwipl,Uwipl,85,AI Infrastructure & Developer Tooling,Uwipl is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082527+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/HennyPr,Hennypr,120,Speech & Audio Intelligence,Hennypr is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082535+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Dagonulca,Dagonulca,250,AI Safety & Governance,Dagonulca is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082544+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Hoshipu,Hoshipu,450,Enterprise Search & Knowledge Graphs,Hoshipu is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082553+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/updatebao,Updatebao,1200,Bio-Medical & Scientific AI,Updatebao is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082562+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/applied-ai-018,Applied 018,15,Generative AI & LLM Systems,Applied Ai 018 is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082571+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Emmyc2,Emmyc2,35,Autonomous Agents & Robotics,Emmyc2 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082652+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Maximilians,Maximilians,50,Computer Vision & Multi-Modal AI,Maximilians is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082661+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jat-project,Jat Project,85,AI Infrastructure & Developer Tooling,Jat Project is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082670+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/cais,Cais,120,Speech & Audio Intelligence,Cais is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082680+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Kthera,Kthera,250,AI Safety & Governance,Kthera is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082688+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/world-igr-plum,World Igr Plum,450,Enterprise Search & Knowledge Graphs,World Igr Plum is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082704+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Drakesuper,Drakesuper,1200,Bio-Medical & Scientific AI,Drakesuper is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082712+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nyu-mll,Nyu Mll,15,Generative AI & LLM Systems,Nyu Mll is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082722+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/siril-spcc,Siril Spcc,35,Autonomous Agents & Robotics,Siril Spcc is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082730+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/anon8231489123,Anon8231489123,50,Computer Vision & Multi-Modal AI,Anon8231489123 is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082739+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/PresentBench,Presentbench,85,AI Infrastructure & Developer Tooling,Presentbench is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082747+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tasl-lab,Tasl Lab,120,Speech & Audio Intelligence,Tasl Lab is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082756+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/XDOF,Xdof,250,AI Safety & Governance,Xdof is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082765+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/cadene,Cadene,450,Enterprise Search & Knowledge Graphs,Cadene is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082774+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/fujinchu,Fujinchu,1200,Bio-Medical & Scientific AI,Fujinchu is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082784+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/princeton-nlp,Princeton Nlp,15,Generative AI & LLM Systems,Princeton Nlp is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082792+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hf-internal-testing,Hf Internal Testing,35,Autonomous Agents & Robotics,Hf Internal Testing is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082802+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/quejing,Quejing,50,Computer Vision & Multi-Modal AI,Quejing is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082811+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/google-research-datasets,Google Research Datasets,85,AI Infrastructure & Developer Tooling,Google Research Datasets is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082820+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/gutoportelaa,Gutoportelaa,120,Speech & Audio Intelligence,Gutoportelaa is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082828+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ccoffee20,Ccoffee20,250,AI Safety & Governance,Ccoffee20 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082837+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AquaV,Aquav,450,Enterprise Search & Knowledge Graphs,Aquav is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082845+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Rowan,Rowan,1200,Bio-Medical & Scientific AI,Rowan is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082853+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tars-robotics,Tars Robotics,15,Generative AI & LLM Systems,Tars Robotics is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082862+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/stanford-vision-lab,Stanford Vision Lab,35,Autonomous Agents & Robotics,Stanford Vision Lab is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082870+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mlfoundations,Mlfoundations,50,Computer Vision & Multi-Modal AI,Mlfoundations is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082880+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/huggingface-course,Huggingface Course,85,AI Infrastructure & Developer Tooling,Huggingface Course is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082890+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/JoeLiu996,Joeliu996,120,Speech & Audio Intelligence,Joeliu996 is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082898+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/InternRobotics,Internrobotics,250,AI Safety & Governance,Internrobotics is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082907+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/shash42,Shash42,450,Enterprise Search & Knowledge Graphs,Shash42 is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082916+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/GokuScraper,Gokuscraper,1200,Bio-Medical & Scientific AI,Gokuscraper is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.082925+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/yyyzzzzyyy,Yyyzzzzyyy,15,Generative AI & LLM Systems,Yyyzzzzyyy is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.082933+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/meihualuomanxueshan,Meihualuomanxueshan,35,Autonomous Agents & Robotics,Meihualuomanxueshan is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.082942+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/HuggingFaceCode,Huggingfacecode,50,Computer Vision & Multi-Modal AI,Huggingfacecode is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.082951+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/wikimedia,Wikimedia,85,AI Infrastructure & Developer Tooling,Wikimedia is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.082960+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nebius,Nebius,120,Speech & Audio Intelligence,Nebius is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.082969+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AiEDA,Aieda,250,AI Safety & Governance,Aieda is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.082977+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jzr99,Jzr99,450,Enterprise Search & Knowledge Graphs,Jzr99 is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.082985+00:00
